Step,Pop_Mean_DA,Pop_Mean_5HT,Pop_Mean_NA,NPC2_DA,NPC2_5HT,NPC2_NA,Distance_NPC2_to_Mean,Divergence_2_9,Divergence_2_6
616,0.4444545454545455,0.4976363636363637,0.5093636363636364,0.398,0.465,0.731,0.22879212117278822,0.35965121993397986,0.5753303398917877
617,0.44309090909090915,0.49854545454545457,0.5107272727272728,0.4,0.465,0.723,0.2191844764365026,0.3409530759503424,0.5794773507221831
618,0.4425454545454546,0.5013636363636365,0.5124545454545455,0.402,0.465,0.715,0.20974009891031584,0.3234393297049695,0.5547188477057544
619,0.4426363636363637,0.504909090909091,0.5150909090909092,0.404,0.465,0.707,0.19978639419586383,0.30667735488620607,0.5298830059550882
620,0.4454545454545455,0.5060909090909091,0.5218181818181818,0.405,0.466,0.7,0.18706312188736696,0.29240554030318916,0.5138764442937621
621,0.4448181818181818,0.5069090909090909,0.5256363636363637,0.407,0.466,0.693,0.1763926171127941,0.2785785347078988,0.5039573394643637
622,0.4519090909090909,0.5072727272727273,0.5184545454545455,0.408,0.466,0.687,0.17899445949225812,0.26620668661774827,0.49615420989849524
623,0.4572727272727273,0.5063636363636365,0.5091818181818182,0.409,0.466,0.683,0.18485734951421734,0.23997291513835475,0.4892208090422974
624,0.46199999999999997,0.5067272727272727,0.5056363636363637,0.41,0.466,0.681,0.1873902764352498,0.22780254607883563,0.48526487612436986
625,0.4735454545454546,0.5054545454545455,0.4974545454545455,0.41,0.466,0.678,0.19542606557836148,0.22514661889533236,0.48030927536328094
626,0.47654545454545455,0.508090909090909,0.4888181818181819,0.411,0.466,0.676,0.20274339520073312,0.24507549857135863,0.47635700897541133
627,0.4848181818181818,0.5062727272727273,0.49318181818181817,0.412,0.467,0.674,0.1988467992872324,0.2981627072589729,0.4722732260037616
628,0.49154545454545456,0.503909090909091,0.4863636363636364,0.412,0.467,0.672,0.20530616121955708,0.3443675362167578,0.4682958466610611
629,0.48718181818181816,0.5044545454545454,0.486,0.413,0.467,0.669,0.200984539514777,0.3115605880081754,0.4633562344460254
630,0.4804545454545454,0.49972727272727263,0.5014545454545455,0.413,0.467,0.667,0.18173191135104966,0.2850649048900969,0.4593941662668346
631,0.4760909090909091,0.5023636363636363,0.5134545454545455,0.414,0.467,0.665,0.16754668770818323,0.25837376027762576,0.4554492287840655
632,0.47563636363636363,0.5011818181818182,0.5104545454545455,0.446,0.43,0.616,0.13070963340344427,0.22289235069871735,0.41415093866850045
633,0.4760909090909092,0.5002727272727273,0.5028181818181818,0.472,0.4,0.574,0.12303741955832073,0.21603934826785612,0.38545298027126473
634,0.47554545454545455,0.5009090909090909,0.4958181818181819,0.477,0.399,0.565,0.12318158336106422,0.21324399170902805,0.3765328670913072
635,0.4751818181818182,0.5023636363636363,0.49309090909090914,0.486,0.408,0.579,0.1280699060140448,0.19569363811836096,0.38637934727415235
636,0.47518181818181815,0.4988181818181818,0.4925454545454546,0.499,0.417,0.598,0.13558090506476864,0.17415223225672422,0.40208829876035934
637,0.4748181818181818,0.4992727272727272,0.48700000000000004,0.51,0.425,0.615,0.15211245296525666,0.15684387141358122,0.41656812167999613
638,0.475,0.5001818181818182,0.48754545454545456,0.519,0.431,0.628,0.16263334008064007,0.14267795905464867,0.42863270990441227
639,0.4741818181818181,0.5022727272727272,0.4923636363636364,0.527,0.437,0.641,0.17071337923912017,0.1316054710108968,0.4392687104723031
640,0.47300000000000003,0.5046363636363637,0.49700000000000005,0.535,0.443,0.653,0.17882684731973006,0.12199180300331657,0.4496676550520396
641,0.4721818181818182,0.5065454545454545,0.5000000000000001,0.542,0.448,0.664,0.18761169675777295,0.11504347004502254,0.45921019152453496
642,0.4703636363636364,0.5088181818181817,0.505909090909091,0.54,0.46,0.676,0.19016665157671786,0.11734138229968147,0.46708778618157004
643,0.46772727272727277,0.5115454545454545,0.5107272727272728,0.538,0.464,0.678,0.18756063482388083,0.11884022887894487,0.46568014774091465
644,0.46690909090909094,0.5143636363636364,0.5123636363636364,0.547,0.483,0.658,0.16913953357563047,0.10346980235798267,0.44511346867961665
645,0.46699999999999997,0.5143636363636364,0.5128181818181818,0.546,0.483,0.657,0.16737106793040815,0.10346980235798267,0.4429142129126136
646,0.46672727272727266,0.5146363636363636,0.5134545454545455,0.546,0.483,0.656,0.16614521180268388,0.10151847122568383,0.4400772659431524
647,0.46536363636363637,0.5118181818181818,0.5202727272727273,0.547,0.483,0.656,0.160987192139803,0.09978476837674173,0.43818717461833595
648,0.4641818181818182,0.5103636363636364,0.5257272727272727,0.547,0.483,0.655,0.15594568878696097,0.09881295461628498,0.43629806325492676
649,0.468,0.5149999999999999,0.523090909090909,0.547,0.483,0.655,0.15705097345913785,0.09807140255956369,0.4344099446375509
650,0.48872727272727273,0.5404545454545455,0.511,0.547,0.483,0.654,0.16475962957347925,0.09710303805751906,0.43157965661045705
651,0.47290909090909083,0.5317272727272727,0.5247272727272727,0.547,0.483,0.653,0.15594134307276847,0.09613532129243652,0.42937862079987177
652,0.4630000000000001,0.5254545454545455,0.5348181818181819,0.547,0.483,0.653,0.15108054334861387,0.09541488353501247,0.42749268999598117
653,0.456909090909091,0.5213636363636364,0.5416363636363637,0.547,0.483,0.652,0.14754074937885028,0.09420191080864547,0.4256078006803917
654,0.457,0.5203636363636364,0.5418181818181819,0.548,0.483,0.652,0.1477060404322223,0.09252567211320324,0.4240436298307051
655,0.4566363636363637,0.5177272727272727,0.5424545454545455,0.548,0.483,0.651,0.1460664685105397,0.09252567211320324,0.4218412023498891
656,0.4576363636363637,0.5154545454545455,0.5410909090909091,0.548,0.483,0.651,0.14594140112381915,0.09183136719008377,0.4199595218589526
657,0.4585454545454546,0.5134545454545454,0.5399090909090909,0.548,0.483,0.65,0.14508481418048247,0.09087353850269062,0.4171390655404982
658,0.45890909090909093,0.5116363636363637,0.5394545454545455,0.548,0.483,0.65,0.14483621413727932,0.08991662805065588,0.4161994714076413
659,0.4581818181818182,0.5095454545454545,0.540909090909091,0.549,0.483,0.65,0.14440716655369326,0.08829496021857643,0.4143211314910211
660,0.45736363636363636,0.5078181818181817,0.5423636363636365,0.549,0.483,0.649,0.14277422505075263,0.08734414691323052,0.41244393558397735
661,0.4562727272727273,0.505909090909091,0.5438181818181818,0.549,0.483,0.649,0.142078810629003,0.0867006343690748,0.41056789937840976
662,0.4556363636363636,0.5043636363636365,0.5449999999999999,0.549,0.483,0.648,0.14064911501221414,0.08639444426582067,0.40869303884455876
663,0.45518181818181813,0.503,0.5463636363636364,0.549,0.483,0.648,0.13975622223318926,0.0867006343690748,0.4064886222269942
664,0.45481818181818173,0.5017272727272728,0.5475454545454546,0.55,0.483,0.648,0.1396474309061134,0.08575546629807336,0.40588298806429424
665,0.4542727272727273,0.5004545454545455,0.5486363636363637,0.55,0.483,0.647,0.1383610380833569,0.08575546629807336,0.4030756752769882
666,0.45427272727272733,0.5000000000000001,0.5494545454545455,0.55,0.483,0.647,0.13772373232773277,0.08575546629807336,0.4021405227031964
667,0.45454545454545464,0.5002727272727273,0.5494545454545455,0.55,0.483,0.647,0.1375682850727275,0.08607554821202125,0.40027115809161173
668,0.45500000000000007,0.5003636363636363,0.5499090909090909,0.551,0.482,0.647,0.13776744088715243,0.08504704580407244,0.39945337650344126
669,0.45545454545454545,0.5004545454545454,0.5503636363636364,0.551,0.482,0.646,0.13643979691357722,0.0847230783199005,0.3975864685826217
670,0.45581818181818184,0.5003636363636365,0.5509090909090909,0.551,0.482,0.646,0.13579058378484168,0.08504704580407244,0.3957208612140634
671,0.4559999999999999,0.5002727272727273,0.5516363636363636,0.551,0.482,0.646,0.13514210457792977,0.08504704580407244,0.3947885509991393
672,0.4566363636363636,0.5002727272727273,0.5524545454545454,0.552,0.482,0.646,0.13482903162373847,0.08504704580407244,0.3929249292167653
673,0.4569090909090909,0.5002727272727273,0.5530909090909091,0.552,0.482,0.645,0.1335045113299718,0.08504704580407244,0.3910626548265636
674,0.4574545454545454,0.5003636363636365,0.5539090909090909,0.552,0.482,0.645,0.1325655303414533,0.08504704580407244,0.3892017471697681
675,0.45781818181818185,0.5003636363636365,0.5548181818181818,0.553,0.482,0.645,0.1323992522013289,0.0841070746132571,0.3886206376403601
676,0.45818181818181825,0.5001818181818183,0.5556363636363636,0.553,0.482,0.645,0.13155578900160464,0.08444524853418335,0.38757192880806013
677,0.4586363636363636,0.5000909090909091,0.5566363636363636,0.553,0.482,0.645,0.1305370027651513,0.08538149682454621,0.3853634647965477
678,0.459,0.5000909090909091,0.5575454545454545,0.554,0.482,0.645,0.1303862665789489,0.08444524853418335,0.3847869540408043
679,0.45954545454545453,0.49990909090909086,0.5585454545454546,0.554,0.482,0.645,0.12929340711717266,0.08444524853418335,0.38385934924135956
680,0.45999999999999996,0.4998181818181818,0.5596363636363637,0.554,0.482,0.645,0.12822027147268458,0.08538149682454621,0.38200523556621585
681,0.4605454545454546,0.49972727272727263,0.5603636363636363,0.555,0.482,0.644,0.12740077973735467,0.08444524853418335,0.38015260093809705
682,0.4607272727272727,0.4998181818181818,0.5614545454545454,0.555,0.482,0.644,0.126564555768428,0.08444524853418335,0.37922684504132886
683,0.4611818181818182,0.4998181818181818,0.5626363636363636,0.555,0.482,0.644,0.12545668641124422,0.08538149682454621,0.3773764698547063
684,0.46154545454545454,0.49972727272727274,0.5636363636363636,0.556,0.482,0.644,0.12527661954634112,0.08444524853418335,0.37681427786112354
685,0.4620000000000001,0.49972727272727274,0.5647272727272727,0.556,0.482,0.644,0.12423534717463988,0.08538149682454621,0.375890941630681
686,0.46245454545454545,0.49972727272727274,0.5660909090909091,0.556,0.482,0.644,0.12302371604997069,0.08538149682454621,0.3736803446797811
687,0.4629090909090909,0.49954545454545457,0.5671818181818181,0.557,0.482,0.644,0.12272723905723455,0.08546929273136636,0.37312330401624616
688,0.46336363636363626,0.49945454545454554,0.5687272727272727,0.557,0.482,0.644,0.12140186663779322,0.08546929273136636,0.37220155829872614
689,0.4637272727272727,0.49936363636363645,0.5715454545454545,0.558,0.482,0.644,0.12016032678147741,0.08546929273136636,0.37165037333493967
690,0.4641818181818182,0.4993636363636364,0.5743636363636363,0.558,0.482,0.644,0.1181209983361718,0.08546929273136636,0.3698107624177534
691,0.4646363636363637,0.4991818181818182,0.5770909090909092,0.558,0.481,0.644,0.1162934802717633,0.08631917515824625,0.3686448155067422
692,0.4651818181818182,0.4991818181818182,0.5798181818181818,0.559,0.481,0.644,0.11511618277718427,0.08538149682454621,0.3680991714198771
693,0.46545454545454545,0.4991818181818182,0.5827272727272728,0.559,0.481,0.644,0.11329464985580927,0.08538149682454621,0.3671811542004846
694,0.46709090909090906,0.5013636363636365,0.5833636363636363,0.56,0.481,0.644,0.11279869438315979,0.10887607634370372,0.3666415142888214
695,0.468090909090909,0.5002727272727273,0.5866363636363637,0.56,0.481,0.644,0.1100422908936559,0.11421908772179894,0.3648095393489595
696,0.46854545454545454,0.5013636363636363,0.5876363636363635,0.56,0.481,0.644,0.10934107679358289,0.10452272480183436,0.3635134110318353
697,0.4702727272727273,0.5017272727272727,0.5912727272727273,0.561,0.481,0.644,0.10696365336176526,0.09767804256842991,0.3629793382549481
698,0.469090909090909,0.5028181818181818,0.5936363636363636,0.561,0.481,0.644,0.10705050171463654,0.09824968193332735,0.3620649113073511
699,0.46609090909090906,0.500909090909091,0.5996363636363636,0.562,0.481,0.644,0.10753165976232158,0.10296115772464874,0.36153699672371015
700,0.46445454545454545,0.5003636363636363,0.6057272727272728,0.562,0.481,0.643,0.10620415393970989,0.10429765098025935,0.3597123851078804
701,0.46654545454545454,0.5008181818181817,0.6057272727272728,0.562,0.481,0.643,0.10437234680153316,0.1089219904335208,0.3584117743601625
702,0.4686363636363637,0.4998181818181818,0.6027272727272727,0.563,0.481,0.643,0.10430969464385466,0.11216951457503949,0.3578896477966358
703,0.4805454545454545,0.5119090909090909,0.5940909090909091,0.563,0.481,0.643,0.10072846241502878,0.11440716760762848,0.3569789909784608
704,0.47881818181818186,0.5115454545454545,0.5927272727272728,0.564,0.481,0.643,0.10351963122802726,0.11448143954370943,0.3564631818294843
705,0.47490909090909095,0.5031818181818182,0.6100909090909091,0.564,0.481,0.643,0.09753066904804182,0.11456439237389598,0.35555449652620064
706,0.4722727272727273,0.49727272727272726,0.6225454545454546,0.564,0.481,0.643,0.09537862781896207,0.11456439237389598,0.35334119488109506
707,0.4738181818181817,0.4908181818181818,0.6415454545454545,0.565,0.481,0.643,0.09172042500793581,0.04842520005121305,0.35283140449795564
708,0.47654545454545455,0.4841818181818182,0.6611818181818182,0.565,0.481,0.643,0.09035988651447655,0.12418131904598213,0.3519247078566664
709,0.4735454545454545,0.48200000000000004,0.6665454545454546,0.566,0.481,0.643,0.09541085580246451,0.14726846234004076,0.35142139946224105
710,0.4664545454545454,0.47690909090909095,0.6432727272727273,0.566,0.481,0.643,0.09962985214290207,0.1149521639639724,0.35142139946224105
711,0.4687272727272727,0.48263636363636375,0.6080909090909091,0.567,0.48,0.644,0.10466108230264162,0.0959635347410671,0.351961645637703
712,0.4702727272727273,0.48718181818181827,0.5776363636363636,0.567,0.48,0.644,0.11752393812776121,0.08697700845625808,0.3506522493867678
713,0.4690909090909091,0.48990909090909085,0.5554545454545455,0.567,0.48,0.645,0.13305175156697974,0.09178235124467006,0.3506522493867678
714,0.46609090909090906,0.4846363636363637,0.544,0.568,0.48,0.647,0.14496881967404557,0.09889893831583826,0.351961645637703
715,0.4635454545454545,0.48109090909090907,0.520909090909091,0.568,0.48,0.648,0.16451152337241923,0.1074662737792652,0.365388833983744
716,0.4594545454545455,0.47400000000000003,0.5255454545454545,0.569,0.48,0.65,0.16590702364839094,0.11707262703125774,0.29268583840015217
717,0.4556363636363638,0.466909090909091,0.538909090909091,0.569,0.48,0.653,0.16136734950913473,0.125003999936002,0.22135040094836061
718,0.4620000000000001,0.4586363636363636,0.5801818181818182,0.57,0.48,0.655,0.13310959878707534,0.1342907293896343,0.15532224567009065
719,0.46599999999999997,0.45400000000000007,0.6046363636363636,0.57,0.48,0.658,0.11974839324997395,0.1429160592795645,0.17422973339817743
720,0.47472727272727266,0.4633636363636363,0.5942727272727272,0.57,0.48,0.661,0.11749974503225379,0.15128119513012844,0.17238039331664137
721,0.4684545454545455,0.45772727272727276,0.5936363636363636,0.571,0.48,0.664,0.12634352357922113,0.15967780058605516,0.13818104066766895
722,0.4688181818181818,0.4581818181818182,0.5761818181818182,0.571,0.48,0.668,0.13909613775080196,0.16669133150827006,0.11487819636467132
723,0.4728181818181818,0.45463636363636367,0.5671818181818181,0.572,0.48,0.672,0.1465168875833344,0.1742871194322747,0.10958102025442172
724,0.47427272727272735,0.4527272727272727,0.5600909090909091,0.572,0.48,0.676,0.154043301843914,0.17744013074837378,0.1144071676076285
725,0.4758181818181818,0.4516363636363636,0.5557272727272727,0.573,0.48,0.681,0.1610653837770229,0.1762101018670609,0.12628935030318275
726,0.47845454545454547,0.45890909090909093,0.5379090909090909,0.573,0.48,0.685,0.17612326637522283,0.1631134574460366,0.1322459829257585
727,0.4847272727272726,0.46227272727272734,0.5286363636363635,0.574,0.48,0.69,0.1852622443282866,0.1423622140878681,0.13794564146793473
728,0.48636363636363633,0.46,0.5411818181818181,0.574,0.48,0.696,0.17902179100012536,0.12407255941585144,0.14385061696079024
729,0.4965454545454545,0.4630909090909091,0.5368181818181817,0.575,0.48,0.701,0.18274764698714685,0.10945775440780793,0.14980654191322884
730,0.5074545454545455,0.469,0.5297272727272726,0.595,0.491,0.683,0.17787842909467727,0.12056533498481224,0.15297385397511568
731,0.5162727272727272,0.4723636363636363,0.5255454545454546,0.61,0.483,0.663,0.16670838596307389,0.13242733856723085,0.15354803808580564
732,0.5177272727272727,0.4757272727272728,0.5273636363636364,0.592,0.486,0.634,0.13035827933712357,0.14622585270737865,0.12500799974401638
733,0.5196363636363637,0.47581818181818175,0.5313636363636364,0.575,0.488,0.61,0.09693919027705068,0.17184004189943625,0.10128178513434682
734,0.5213636363636364,0.4728181818181818,0.523,0.562,0.49,0.59,0.08022174845775822,0.1851647914696528,0.08458132181516208
735,0.5242727272727272,0.47018181818181815,0.5182727272727272,0.553,0.492,0.577,0.06892156279555642,0.17657576277620893,0.07415524256584972
736,0.52,0.464,0.5344545454545455,0.548,0.493,0.569,0.05308849620917943,0.16195369708654386,0.06968500556073745
737,0.522,0.4588181818181818,0.5481818181818181,0.543,0.494,0.563,0.04356993049082371,0.15140343457134653,0.0651613382305797
738,0.5260909090909092,0.4572727272727273,0.5577272727272727,0.54,0.495,0.559,0.04022971230404357,0.1443918280236107,0.061554853586049625
739,0.5301818181818182,0.45918181818181814,0.5659090909090909,0.538,0.495,0.556,0.03797704831009263,0.11347686988985901,0.0633955834423819
740,0.5328181818181819,0.4606363636363637,0.5680000000000001,0.534,0.496,0.55,0.03969865830320185,0.10317945531936089,0.0680734897004701
741,0.5344545454545454,0.4627272727272727,0.5560909090909092,0.531,0.497,0.545,0.03618787066782289,0.09270382947861425,0.13676987972503307
742,0.5352727272727272,0.46645454545454546,0.5409999999999999,0.528,0.498,0.54,0.03238839706535056,0.08396427811873325,0.21486041980783713
743,0.5351818181818181,0.47145454545454546,0.5232727272727272,0.525,0.5,0.536,0.03287089697237656,0.07695453203028393,0.27811148843584294
744,0.5364545454545455,0.4827272727272728,0.4956363636363637,0.522,0.5,0.532,0.04277376580711956,0.07726577508832734,0.2860524427443332
745,0.5386363636363637,0.49536363636363634,0.4770909090909091,0.52,0.5,0.53,0.0562866042516496,0.07940403012442118,0.27054204848784597
746,0.5392727272727273,0.5032727272727273,0.46809090909090917,0.52,0.5,0.53,0.06492214027218031,0.08067837380611972,0.2532153233909828
747,0.541,0.5137272727272727,0.4617272727272727,0.52,0.5,0.529,0.07179873154338923,0.0847171765346319,0.23127040450520256
748,0.5573636363636363,0.5329090909090909,0.43781818181818183,0.516,0.5,0.498,0.08009875103492789,0.11231206524679345,0.18117946903553947
749,0.5548181818181818,0.5343636363636365,0.43490909090909097,0.511,0.501,0.498,0.08374740652207416,0.11799999999999995,0.16305213890041428
750,0.5448181818181819,0.528,0.44645454545454544,0.508,0.501,0.499,0.06961036780383459,0.11455566332573867,0.14801689092802892
751,0.5360909090909091,0.5199090909090909,0.4534545454545454,0.507,0.501,0.495,0.05412817661931938,0.09560334722173697,0.13401865541781863
752,0.5339090909090909,0.5151818181818181,0.45845454545454545,0.508,0.5,0.486,0.04074948663672979,0.08336666000266534,0.12303657992645928
753,0.5332727272727273,0.515818181818182,0.45363636363636367,0.513,0.5,0.444,0.027460113824230165,0.10385566907973781,0.07840918313565065
754,0.5299090909090909,0.5166363636363637,0.44763636363636367,0.52,0.5,0.391,0.059855128131483984,0.1427935572776307,0.019416487838947616
755,0.5455454545454544,0.5173636363636364,0.44245454545454543,0.527,0.5,0.335,0.11041697827285928,0.19540982575090743,0.05412947441089743
756,0.5405454545454546,0.5163636363636364,0.4446363636363637,0.533,0.5,0.289,0.15667603570836636,0.27133374283343387,0.0857088093488645
757,0.5269090909090909,0.5117272727272728,0.46290909090909094,0.537,0.5,0.261,0.2025009539820402,0.3357216108623333,0.2702702351351329
758,0.5146363636363636,0.5018181818181818,0.5007272727272728,0.514,0.492,0.32,0.18099488600601565,0.2982230708714535,0.3648616176031675
759,0.5010909090909091,0.4903636363636364,0.5498181818181819,0.416,0.454,0.562,0.09333366784670483,0.05421254467371915,0.2253308678366104
760,0.505,0.48745454545454536,0.5730000000000001,0.361,0.426,0.735,0.22529239036644083,0.157588070614498,0.04584757354539064
761,0.5137272727272727,0.4895454545454546,0.5897272727272727,0.32,0.394,0.878,0.3602226469447762,0.31085366332086234,0.15462535367784935
762,0.5213636363636364,0.4952727272727273,0.5891818181818181,0.327,0.396,0.862,0.3493738081929435,0.2979194522014298,0.14881196188478935
763,0.5397272727272727,0.5024545454545455,0.5910000000000001,0.347,0.433,0.678,0.2225684962819089,0.13480726983364072,0.07147726911403372
764,0.5563636363636364,0.5049090909090909,0.5788181818181818,0.371,0.456,0.502,0.20652556722438842,0.11685033162126668,0.21242645786248
765,0.5727272727272728,0.5233636363636364,0.5510909090909091,0.391,0.464,0.384,0.2539059173710472,0.2105255328932811,0.31566754663728097
766,0.5667272727272726,0.5251818181818182,0.5474545454545454,0.408,0.471,0.305,0.29481218282237903,0.28156171614763253,0.3825767896775758
767,0.563909090909091,0.5256363636363637,0.5457272727272727,0.422,0.476,0.252,0.32996616405547957,0.3297574866473845,0.4258767427319788
768,0.5622727272727274,0.5238181818181818,0.5321818181818182,0.434,0.481,0.131,0.42336053252029504,0.44689819869854025,0.532955908119987
769,0.5591818181818181,0.521,0.5288181818181819,0.461,0.522,0.137,0.40393335715782797,0.44129242005726765,0.43459406346612695
770,0.554,0.5199090909090909,0.5208181818181818,0.489,0.57,0.158,0.3719827042100277,0.4233272965448837,0.3190877622222451
771,0.5454545454545455,0.5155454545454545,0.512090909090909,0.501,0.587,0.176,0.3464665320795641,0.40475918766595037,0.22718054494168288
772,0.5357272727272727,0.5041818181818182,0.5046363636363637,0.5,0.584,0.202,0.3150176959479111,0.3731501038456241,0.14242541907960107
773,0.5340909090909091,0.5028181818181818,0.48872727272727273,0.5,0.581,0.226,0.27622492033046225,0.34950822594039194,0.08931965069345041
774,0.5317272727272727,0.5024545454545455,0.48318181818181816,0.5,0.579,0.248,0.24935178774090783,0.32721399725561867,0.08112336284942824
775,0.5296363636363637,0.504,0.4777272727272727,0.5,0.576,0.268,0.22371375231578097,0.307489837230436,0.07730459236035071
776,0.5261818181818181,0.5039090909090909,0.46990909090909094,0.5,0.574,0.287,0.19762074455300985,0.2881909089475239,0.07597367965289027
777,0.5256363636363637,0.5067272727272727,0.46254545454545465,0.5,0.572,0.304,0.173362087040796,0.2717664438447102,0.07159608927867495
778,0.5191818181818182,0.5056363636363637,0.47972727272727284,0.5,0.569,0.319,0.17382792859701976,0.2568754562039745,0.06843975452907464
779,0.5141818181818182,0.5016363636363637,0.4903636363636363,0.5,0.567,0.331,0.1728302563808233,0.24371704905484148,0.07431016081263714
780,0.5081818181818181,0.49381818181818193,0.5053636363636363,0.5,0.565,0.343,0.17747040260745692,0.23203017045203408,0.0824196578493262
781,0.5113636363636364,0.48900000000000005,0.5103636363636362,0.512,0.575,0.346,0.18550420458133915,0.23554829653385317,0.13074020039758233
782,0.5376363636363636,0.47790909090909095,0.5322727272727272,0.509,0.561,0.374,0.1810370036600663,0.20083326417702826,0.18715501596270404
783,0.5494545454545455,0.47018181818181826,0.5468181818181819,0.507,0.55,0.397,0.17498233677093866,0.2574101785089315,0.23364288989823767
784,0.5545454545454546,0.4694545454545454,0.5458181818181818,0.505,0.541,0.416,0.15628904140345196,0.22861321046693694,0.2703368269400231
785,0.5627272727272726,0.4684545454545454,0.5408181818181818,0.503,0.534,0.431,0.14115093615296886,0.20521695836358164,0.3628787676345917
786,0.5699090909090908,0.4648181818181818,0.5446363636363637,0.502,0.53,0.439,0.14148977126245146,0.18997631431312692,0.3710498618784273
787,0.5768181818181817,0.46,0.5498181818181819,0.502,0.528,0.443,0.14707781714970022,0.17886866690396053,0.35643512733735994
788,0.5724545454545454,0.45600000000000007,0.5505454545454546,0.501,0.525,0.449,0.14205010174216232,0.1669311235210498,0.3450014492723183
789,0.5658181818181819,0.455909090909091,0.5492727272727274,0.502,0.522,0.429,0.15134826566783374,0.1862766759419976,0.26867452428542604
790,0.5556363636363636,0.4532727272727273,0.5431818181818181,0.509,0.519,0.37,0.19101561962873279,0.24294032188996537,0.1649787865151153
791,0.5431818181818181,0.44927272727272727,0.5530909090909091,0.515,0.516,0.33,0.23455553184834746,0.2838820177468097,0.09845303448853161
792,0.5324545454545455,0.44890909090909087,0.560909090909091,0.521,0.513,0.296,0.27279237101860176,0.3202186752830009,0.07622335600063798
793,0.5213636363636364,0.45045454545454544,0.5664545454545454,0.526,0.51,0.267,0.3053525533185891,0.35160631393648206,0.10445094542415591
794,0.5131818181818182,0.452,0.5647272727272727,0.53,0.508,0.242,0.3279813162386737,0.38151408886173527,0.1343837787830064
795,0.5246363636363637,0.4550909090909091,0.5665454545454547,0.535,0.506,0.221,0.3494292512839941,0.43423956521717366,0.16389630868326474
796,0.531,0.45718181818181824,0.5678181818181818,0.538,0.504,0.204,0.3668850113731112,0.4765847248915979,0.19115700353374449
797,0.5373636363636363,0.4651818181818182,0.5593636363636363,0.541,0.503,0.189,0.37230721340987305,0.5018695049512372,0.2035730827000465
798,0.5303636363636364,0.4639090909090909,0.5580909090909091,0.543,0.502,0.182,0.3782260791407023,0.5163971339966945,0.2203837562072123
799,0.5239090909090909,0.4637272727272727,0.559,0.543,0.502,0.191,0.37047707683851366,0.516388419699745,0.2230022421411946
800,0.5183636363636362,0.46245454545454545,0.5646363636363636,0.543,0.502,0.2,0.3676009671836843,0.5189277406344741,0.22213734490175213
801,0.5243636363636363,0.4681818181818182,0.5669090909090908,0.617,0.565,0.221,0.3709560019354058,0.511603361990517,0.17445916427634292
802,0.5311818181818182,0.4766363636363637,0.5936363636363636,0.834,0.751,0.261,0.5268977193076188,0.5866864579995008,0.5401583101276883
803,0.5100909090909092,0.466,0.6077272727272727,0.76,0.696,0.314,0.44903258730609946,0.4873858840795453,0.5822593923673537
804,0.4932727272727273,0.456909090909091,0.6167272727272727,0.698,0.649,0.38,0.36722196993999623,0.37023370997249827,0.5634873556700274
805,0.49090909090909085,0.44945454545454544,0.6352727272727271,0.643,0.608,0.443,0.2919539474609249,0.26598872156540776,0.45303973335679953
806,0.5065454545454545,0.44627272727272727,0.6596363636363637,0.592,0.57,0.5,0.21930500666973665,0.18387223825254317,0.329802971484491
807,0.5155454545454545,0.4470909090909091,0.654909090909091,0.547,0.536,0.551,0.1403257426475513,0.13960659010233004,0.22252415599210795
808,0.5137272727272727,0.4468181818181817,0.6465454545454545,0.506,0.505,0.598,0.07616755127853729,0.14779377524104326,0.1354621718414407
809,0.5116363636363637,0.44463636363636355,0.639,0.468,0.477,0.64,0.05433725416399553,0.1931035991378721,0.0852408352845043
810,0.5047272727272728,0.4435454545454545,0.6427272727272727,0.435,0.451,0.678,0.07849603874829335,0.24676709667214555,0.07180529228406492
811,0.49563636363636365,0.4433636363636364,0.6472727272727273,0.404,0.428,0.713,0.11381273585576965,0.303349633261687,0.11756700217322884
812,0.48581818181818176,0.44309090909090904,0.6566363636363637,0.376,0.408,0.744,0.14465064782902062,0.3558328259168904,0.17828628662911794
813,0.4768181818181818,0.44109090909090914,0.6690909090909091,0.351,0.389,0.772,0.1706867267179436,0.404795009850665,0.2366114959168299
814,0.4702727272727272,0.44045454545454543,0.6780909090909092,0.352,0.389,0.769,0.15779883102982775,0.40343277011170026,0.25252920623167535
815,0.4600909090909091,0.4375454545454545,0.6964545454545454,0.331,0.382,0.855,0.21186415810042836,0.4658282945463918,0.33139704283532767
816,0.4636363636363636,0.4352727272727273,0.7239090909090908,0.314,0.375,0.945,0.2736878387101832,0.5304611201586785,0.4168045105322158
817,0.4516363636363636,0.4323636363636364,0.7337272727272727,0.304,0.369,1.0,0.3109865134861124,0.5674936122988522,0.4751357700699875
818,0.44081818181818183,0.43336363636363634,0.7229090909090908,0.313,0.373,0.97,0.28466677634335735,0.531197703308288,0.4513767827436409
819,0.4381818181818183,0.43418181818181817,0.7165454545454546,0.327,0.38,0.933,0.24929828792760766,0.48812805696866063,0.4185606288221577
820,0.4383636363636363,0.43536363636363634,0.7045454545454546,0.338,0.385,0.898,0.22368284808837174,0.4686843287331037,0.38827438751480897
821,0.43945454545454543,0.43763636363636355,0.6960909090909092,0.349,0.391,0.866,0.19805573553968397,0.3769469458690441,0.35887184342046125
822,0.44500000000000006,0.4416363636363636,0.6844545454545454,0.368,0.414,0.818,0.15661148433238664,0.22839439572809134,0.30663659272826527
